instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,registered
13350,2012-07-15,3,1,7,10,0,0,0,1,0.76,0.7273,0.66,0.1343,241
13351,2012-07-15,3,1,7,11,0,0,0,1,0.82,0.7727,0.52,0.1642,281
13352,2012-07-15,3,1,7,12,0,0,0,1,0.84,0.7727,0.47,0.1045,336
13353,2012-07-15,3,1,7,13,0,0,0,1,0.86,0.7879,0.41,0.1045,309
13354,2012-07-15,3,1,7,14,0,0,0,1,0.9,0.8182,0.37,0.2537,314
13355,2012-07-15,3,1,7,15,0,0,0,1,0.86,0.803,0.47,0.1343,307
13356,2012-07-15,3,1,7,16,0,0,0,1,0.86,0.7879,0.41,0.2239,343
13357,2012-07-15,3,1,7,17,0,0,0,1,0.8,0.7727,0.59,0.4925,314
13358,2012-07-15,3,1,7,18,0,0,0,3,0.72,0.697,0.79,0.3582,228
13359,2012-07-15,3,1,7,19,0,0,0,1,0.72,0.7121,0.84,0.2239,203
13360,2012-07-15,3,1,7,20,0,0,0,1,0.72,0.697,0.79,0.2537,199
13361,2012-07-15,3,1,7,21,0,0,0,1,0.72,0.697,0.79,0.0896,164
13362,2012-07-15,3,1,7,22,0,0,0,1,0.72,0.697,0.74,0.1045,96
13363,2012-07-15,3,1,7,23,0,0,0,1,0.72,0.697,0.79,0.1343,66
13364,2012-07-16,3,1,7,0,0,1,1,3,0.72,0.697,0.79,0.1045,32
13365,2012-07-16,3,1,7,1,0,1,1,2,0.7,0.6667,0.74,0.194,10
13366,2012-07-16,3,1,7,2,0,1,1,1,0.7,0.6667,0.74,0.1045,11
13367,2012-07-16,3,1,7,3,0,1,1,1,0.68,0.6364,0.79,0.0896,4
13368,2012-07-16,3,1,7,4,0,1,1,1,0.68,0.6364,0.79,0.1045,11
13369,2012-07-16,3,1,7,5,0,1,1,1,0.66,0.6061,0.78,0.1045,40
13370,2012-07-16,3,1,7,6,0,1,1,1,0.68,0.6364,0.79,0.1343,132
13371,2012-07-16,3,1,7,7,0,1,1,1,0.72,0.6818,0.7,0.0896,459
13372,2012-07-16,3,1,7,8,0,1,1,1,0.74,0.697,0.66,0.1045,619
13373,2012-07-16,3,1,7,9,0,1,1,1,0.76,0.7121,0.62,0.1642,297
13374,2012-07-16,3,1,7,10,0,1,1,1,0.8,0.7727,0.59,0.0,117
13375,2012-07-16,3,1,7,11,0,1,1,1,0.84,0.803,0.53,0.2239,125
13376,2012-07-16,3,1,7,12,0,1,1,1,0.84,0.7879,0.49,0.1343,158
13377,2012-07-16,3,1,7,13,0,1,1,1,0.84,0.7879,0.49,0.2836,176
13378,2012-07-16,3,1,7,14,0,1,1,1,0.88,0.8182,0.42,0.1045,159
13379,2012-07-16,3,1,7,15,0,1,1,1,0.86,0.803,0.47,0.2537,176
13380,2012-07-16,3,1,7,16,0,1,1,3,0.76,0.7273,0.66,0.5821,309
13381,2012-07-16,3,1,7,17,0,1,1,3,0.76,0.7273,0.66,0.5821,669
13382,2012-07-16,3,1,7,18,0,1,1,1,0.84,0.803,0.53,0.0,697
13383,2012-07-16,3,1,7,19,0,1,1,1,0.8,0.7879,0.63,0.1343,503
13384,2012-07-16,3,1,7,20,0,1,1,1,0.8,0.7727,0.59,0.1343,388
13385,2012-07-16,3,1,7,21,0,1,1,1,0.76,0.7273,0.66,0.1343,283
13386,2012-07-16,3,1,7,22,0,1,1,1,0.76,0.7121,0.62,0.0896,228
13387,2012-07-16,3,1,7,23,0,1,1,1,0.74,0.7121,0.74,0.0896,139
13388,2012-07-17,3,1,7,0,0,2,1,1,0.72,0.7121,0.84,0.1045,43
13389,2012-07-17,3,1,7,1,0,2,1,1,0.74,0.697,0.7,0.0,21
13390,2012-07-17,3,1,7,2,0,2,1,1,0.72,0.6818,0.7,0.0896,6
13391,2012-07-17,3,1,7,3,0,2,1,1,0.72,0.6818,0.66,0.0,3
13392,2012-07-17,3,1,7,4,0,2,1,1,0.72,0.6818,0.62,0.0,7
13393,2012-07-17,3,1,7,5,0,2,1,1,0.68,0.6364,0.74,0.0896,31
13394,2012-07-17,3,1,7,6,0,2,1,1,0.72,0.6818,0.66,0.1045,197
13395,2012-07-17,3,1,7,7,0,2,1,2,0.74,0.697,0.7,0.0,500
13396,2012-07-17,3,1,7,8,0,2,1,2,0.8,0.7576,0.55,0.0,618
13397,2012-07-17,3,1,7,9,0,2,1,2,0.82,0.7727,0.49,0.2239,288
13398,2012-07-17,3,1,7,10,0,2,1,2,0.84,0.7879,0.49,0.194,122
13399,2012-07-17,3,1,7,11,0,2,1,2,0.86,0.803,0.47,0.0,146
13400,2012-07-17,3,1,7,12,0,2,1,2,0.9,0.8182,0.35,0.0,174
13401,2012-07-17,3,1,7,13,0,2,1,1,0.92,0.8182,0.31,0.194,168
13402,2012-07-17,3,1,7,14,0,2,1,1,0.94,0.8333,0.29,0.2537,160
13403,2012-07-17,3,1,7,15,0,2,1,1,0.92,0.8182,0.31,0.1642,187
13404,2012-07-17,3,1,7,16,0,2,1,1,0.92,0.8182,0.29,0.1642,317
13405,2012-07-17,3,1,7,17,0,2,1,1,0.92,0.8182,0.29,0.0,675
13406,2012-07-17,3,1,7,18,0,2,1,1,0.9,0.803,0.33,0.194,712
13407,2012-07-17,3,1,7,19,0,2,1,1,0.88,0.7879,0.35,0.2537,478
13408,2012-07-17,3,1,7,20,0,2,1,1,0.86,0.7576,0.34,0.1642,375
13409,2012-07-17,3,1,7,21,0,2,1,1,0.82,0.7727,0.52,0.1343,283
13410,2012-07-17,3,1,7,22,0,2,1,1,0.8,0.7576,0.55,0.2239,215
13411,2012-07-17,3,1,7,23,0,2,1,1,0.78,0.7424,0.59,0.194,139
13412,2012-07-18,3,1,7,0,0,3,1,1,0.76,0.7273,0.66,0.1642,45
13413,2012-07-18,3,1,7,1,0,3,1,1,0.76,0.7273,0.66,0.1045,14
13414,2012-07-18,3,1,7,2,0,3,1,1,0.74,0.697,0.66,0.1343,5
13415,2012-07-18,3,1,7,3,0,3,1,1,0.74,0.697,0.66,0.1343,2
13416,2012-07-18,3,1,7,4,0,3,1,1,0.72,0.6818,0.7,0.1343,6
13417,2012-07-18,3,1,7,5,0,3,1,1,0.72,0.6818,0.7,0.1642,41
13418,2012-07-18,3,1,7,6,0,3,1,1,0.72,0.6818,0.7,0.1642,152
13419,2012-07-18,3,1,7,7,0,3,1,1,0.74,0.697,0.66,0.1642,472
13420,2012-07-18,3,1,7,8,0,3,1,1,0.78,0.7424,0.62,0.1045,624
13421,2012-07-18,3,1,7,9,0,3,1,1,0.82,0.7879,0.56,0.0,253
13422,2012-07-18,3,1,7,10,0,3,1,1,0.9,0.8485,0.42,0.194,99
13423,2012-07-18,3,1,7,11,0,3,1,1,0.9,0.8485,0.42,0.0,136
13424,2012-07-18,3,1,7,12,0,3,1,1,0.92,0.8636,0.37,0.1343,166
13425,2012-07-18,3,1,7,13,0,3,1,1,0.94,0.8485,0.33,0.0,154
13426,2012-07-18,3,1,7,14,0,3,1,1,0.94,0.8788,0.38,0.3284,116
13427,2012-07-18,3,1,7,15,0,3,1,3,0.92,0.8485,0.35,0.3582,152
13428,2012-07-18,3,1,7,16,0,3,1,1,0.74,0.697,0.66,0.2537,190
13429,2012-07-18,3,1,7,17,0,3,1,1,0.74,0.697,0.7,0.2537,335
13430,2012-07-18,3,1,7,18,0,3,1,2,0.76,0.7121,0.62,0.1343,580
13431,2012-07-18,3,1,7,19,0,3,1,2,0.76,0.7121,0.62,0.1045,438
13432,2012-07-18,3,1,7,20,0,3,1,1,0.74,0.6818,0.62,0.0896,310
13433,2012-07-18,3,1,7,21,0,3,1,1,0.76,0.7121,0.62,0.0,266
13434,2012-07-18,3,1,7,22,0,3,1,1,0.76,0.7121,0.58,0.0896,246
13435,2012-07-18,3,1,7,23,0,3,1,1,0.76,0.7121,0.58,0.0896,112
13436,2012-07-19,3,1,7,0,0,4,1,1,0.74,0.697,0.66,0.0896,50
13437,2012-07-19,3,1,7,1,0,4,1,1,0.74,0.697,0.66,0.0896,19
13438,2012-07-19,3,1,7,2,0,4,1,1,0.72,0.6818,0.7,0.194,7
13439,2012-07-19,3,1,7,3,0,4,1,1,0.72,0.6818,0.7,0.1045,4
13440,2012-07-19,3,1,7,4,0,4,1,1,0.72,0.6818,0.7,0.1045,8
13441,2012-07-19,3,1,7,5,0,4,1,2,0.72,0.6818,0.7,0.1045,35
13442,2012-07-19,3,1,7,6,0,4,1,1,0.72,0.6818,0.66,0.1343,144
13443,2012-07-19,3,1,7,7,0,4,1,1,0.74,0.6818,0.58,0.2836,450
13444,2012-07-19,3,1,7,8,0,4,1,1,0.76,0.7121,0.58,0.2537,625
13445,2012-07-19,3,1,7,9,0,4,1,2,0.76,0.7121,0.58,0.2836,282
13446,2012-07-19,3,1,7,10,0,4,1,1,0.76,0.7121,0.58,0.194,157
13447,2012-07-19,3,1,7,11,0,4,1,1,0.8,0.7576,0.55,0.1045,162
13448,2012-07-19,3,1,7,12,0,4,1,1,0.84,0.7879,0.49,0.2836,215
13449,2012-07-19,3,1,7,13,0,4,1,1,0.84,0.7727,0.47,0.1343,180
13450,2012-07-19,3,1,7,14,0,4,1,1,0.86,0.7879,0.44,0.0896,151
13451,2012-07-19,3,1,7,15,0,4,1,1,0.84,0.7727,0.47,0.0896,226
13452,2012-07-19,3,1,7,16,0,4,1,1,0.84,0.7727,0.47,0.0896,288
13453,2012-07-19,3,1,7,17,0,4,1,1,0.86,0.7879,0.41,0.0,678
13454,2012-07-19,3,1,7,18,0,4,1,1,0.86,0.7879,0.41,0.194,684
13455,2012-07-19,3,1,7,19,0,4,1,1,0.84,0.7576,0.44,0.2537,480
13456,2012-07-19,3,1,7,20,0,4,1,1,0.82,0.7727,0.49,0.1642,440
13457,2012-07-19,3,1,7,21,0,4,1,3,0.66,0.5909,0.89,0.2537,294
13458,2012-07-19,3,1,7,22,0,4,1,3,0.66,0.5909,0.89,0.2537,62
13459,2012-07-19,3,1,7,23,0,4,1,3,0.66,0.5909,0.89,0.2239,62
13460,2012-07-20,3,1,7,0,0,5,1,3,0.66,0.5909,0.89,0.0896,32
13461,2012-07-20,3,1,7,1,0,5,1,1,0.66,0.5909,0.89,0.1343,9
13462,2012-07-20,3,1,7,2,0,5,1,2,0.66,0.5909,0.89,0.0896,14
13463,2012-07-20,3,1,7,3,0,5,1,2,0.66,0.5909,0.89,0.1045,29
13464,2012-07-20,3,1,7,4,0,5,1,2,0.66,0.5909,0.89,0.1642,6
13465,2012-07-20,3,1,7,5,0,5,1,2,0.66,0.5909,0.89,0.1343,40
13466,2012-07-20,3,1,7,6,0,5,1,2,0.66,0.5909,0.89,0.1642,123
13467,2012-07-20,3,1,7,7,0,5,1,2,0.66,0.5909,0.89,0.194,346
13468,2012-07-20,3,1,7,8,0,5,1,2,0.68,0.6364,0.83,0.1642,652
13469,2012-07-20,3,1,7,9,0,5,1,2,0.7,0.6667,0.79,0.1343,328
13470,2012-07-20,3,1,7,10,0,5,1,2,0.7,0.6667,0.79,0.1642,182
13471,2012-07-20,3,1,7,11,0,5,1,3,0.72,0.697,0.74,0.194,161
13472,2012-07-20,3,1,7,12,0,5,1,3,0.68,0.6364,0.83,0.1642,233
13473,2012-07-20,3,1,7,13,0,5,1,3,0.68,0.6364,0.83,0.1045,136
13474,2012-07-20,3,1,7,14,0,5,1,3,0.7,0.6667,0.84,0.1642,176
13475,2012-07-20,3,1,7,15,0,5,1,2,0.7,0.6667,0.84,0.2985,169
13476,2012-07-20,3,1,7,16,0,5,1,2,0.68,0.6364,0.83,0.3284,366
13477,2012-07-20,3,1,7,17,0,5,1,2,0.66,0.5909,0.89,0.4179,620
13478,2012-07-20,3,1,7,18,0,5,1,2,0.66,0.6061,0.78,0.3284,549
13479,2012-07-20,3,1,7,19,0,5,1,2,0.64,0.5758,0.83,0.2836,358
13480,2012-07-20,3,1,7,20,0,5,1,3,0.64,0.5758,0.83,0.3881,216
13481,2012-07-20,3,1,7,21,0,5,1,3,0.62,0.5758,0.83,0.3284,108
13482,2012-07-20,3,1,7,22,0,5,1,2,0.62,0.5758,0.83,0.194,122
13483,2012-07-20,3,1,7,23,0,5,1,2,0.62,0.5758,0.83,0.2836,148
13484,2012-07-21,3,1,7,0,0,6,0,3,0.62,0.5758,0.83,0.2836,92
13485,2012-07-21,3,1,7,1,0,6,0,2,0.62,0.5758,0.83,0.2537,62
13486,2012-07-21,3,1,7,2,0,6,0,3,0.6,0.5455,0.88,0.2836,55
13487,2012-07-21,3,1,7,3,0,6,0,3,0.6,0.5455,0.88,0.2537,18
13488,2012-07-21,3,1,7,4,0,6,0,3,0.58,0.5455,0.88,0.2836,5
13489,2012-07-21,3,1,7,5,0,6,0,3,0.58,0.5455,0.88,0.2537,10
13490,2012-07-21,3,1,7,6,0,6,0,3,0.58,0.5455,0.88,0.2537,12
13491,2012-07-21,3,1,7,7,0,6,0,2,0.58,0.5455,0.88,0.2537,29
13492,2012-07-21,3,1,7,8,0,6,0,2,0.58,0.5455,0.83,0.2537,94
13493,2012-07-21,3,1,7,9,0,6,0,2,0.58,0.5455,0.83,0.194,175
13494,2012-07-21,3,1,7,10,0,6,0,3,0.58,0.5455,0.88,0.2537,219
13495,2012-07-21,3,1,7,11,0,6,0,2,0.6,0.5606,0.83,0.2537,225
13496,2012-07-21,3,1,7,12,0,6,0,3,0.6,0.5606,0.83,0.2239,301
13497,2012-07-21,3,1,7,13,0,6,0,3,0.6,0.5606,0.83,0.1642,248
13498,2012-07-21,3,1,7,14,0,6,0,2,0.6,0.5455,0.88,0.2537,222
13499,2012-07-21,3,1,7,15,0,6,0,3,0.6,0.5455,0.88,0.2537,232
13500,2012-07-21,3,1,7,16,0,6,0,3,0.6,0.5455,0.88,0.194,196
13501,2012-07-21,3,1,7,17,0,6,0,3,0.6,0.5455,0.88,0.1642,149
13502,2012-07-21,3,1,7,18,0,6,0,2,0.6,0.5455,0.88,0.194,126
13503,2012-07-21,3,1,7,19,0,6,0,2,0.6,0.5455,0.88,0.1642,171
13504,2012-07-21,3,1,7,20,0,6,0,3,0.6,0.5455,0.88,0.1642,163
13505,2012-07-21,3,1,7,21,0,6,0,2,0.6,0.5455,0.88,0.1642,134
13506,2012-07-21,3,1,7,22,0,6,0,2,0.6,0.5455,0.88,0.1045,140
13507,2012-07-21,3,1,7,23,0,6,0,2,0.6,0.5455,0.88,0.0,117
13508,2012-07-22,3,1,7,0,0,0,0,2,0.6,0.5455,0.88,0.1045,96
13509,2012-07-22,3,1,7,1,0,0,0,2,0.6,0.5455,0.88,0.1642,99
13510,2012-07-22,3,1,7,2,0,0,0,2,0.6,0.5455,0.88,0.1045,90
13511,2012-07-22,3,1,7,3,0,0,0,2,0.6,0.5455,0.88,0.1045,30
13512,2012-07-22,3,1,7,4,0,0,0,1,0.6,0.5455,0.88,0.0,10
13513,2012-07-22,3,1,7,5,0,0,0,1,0.6,0.5455,0.88,0.0,6
13514,2012-07-22,3,1,7,6,0,0,0,2,0.62,0.5758,0.83,0.0896,14
13515,2012-07-22,3,1,7,7,0,0,0,2,0.62,0.5758,0.83,0.0,25
13516,2012-07-22,3,1,7,8,0,0,0,2,0.64,0.5909,0.78,0.0,122
13517,2012-07-22,3,1,7,9,0,0,0,2,0.66,0.6212,0.69,0.0,179
13518,2012-07-22,3,1,7,10,0,0,0,2,0.66,0.6212,0.74,0.0,265
13519,2012-07-22,3,1,7,11,0,0,0,2,0.66,0.6212,0.74,0.0,314
13520,2012-07-22,3,1,7,12,0,0,0,2,0.7,0.6515,0.7,0.1045,326
13521,2012-07-22,3,1,7,13,0,0,0,2,0.7,0.6515,0.65,0.0896,388
13522,2012-07-22,3,1,7,14,0,0,0,1,0.72,0.6818,0.66,0.1045,360
13523,2012-07-22,3,1,7,15,0,0,0,1,0.72,0.6818,0.66,0.1045,370
13524,2012-07-22,3,1,7,16,0,0,0,1,0.74,0.697,0.66,0.1045,383
13525,2012-07-22,3,1,7,17,0,0,0,1,0.74,0.697,0.66,0.2239,368
13526,2012-07-22,3,1,7,18,0,0,0,1,0.74,0.697,0.66,0.1642,342
13527,2012-07-22,3,1,7,19,0,0,0,1,0.72,0.6818,0.7,0.1642,342
13528,2012-07-22,3,1,7,20,0,0,0,1,0.7,0.6667,0.74,0.1642,254
13529,2012-07-22,3,1,7,21,0,0,0,1,0.7,0.6667,0.79,0.1045,257
13530,2012-07-22,3,1,7,22,0,0,0,1,0.7,0.6667,0.74,0.194,136
13531,2012-07-22,3,1,7,23,0,0,0,1,0.68,0.6364,0.79,0.1642,90
13532,2012-07-23,3,1,7,0,0,1,1,1,0.66,0.5909,0.89,0.0896,36
13533,2012-07-23,3,1,7,1,0,1,1,1,0.66,0.5909,0.89,0.194,20
13534,2012-07-23,3,1,7,2,0,1,1,2,0.66,0.5909,0.94,0.0896,14
13535,2012-07-23,3,1,7,3,0,1,1,2,0.66,0.5909,0.94,0.0896,2
13536,2012-07-23,3,1,7,4,0,1,1,2,0.66,0.5909,0.94,0.1343,8
13537,2012-07-23,3,1,7,5,0,1,1,2,0.66,0.5909,0.94,0.1343,48
13538,2012-07-23,3,1,7,6,0,1,1,2,0.68,0.6364,0.89,0.0896,148
13539,2012-07-23,3,1,7,7,0,1,1,1,0.7,0.6667,0.84,0.1343,404
13540,2012-07-23,3,1,7,8,0,1,1,1,0.72,0.697,0.79,0.1045,691
13541,2012-07-23,3,1,7,9,0,1,1,2,0.74,0.7121,0.74,0.1343,288
13542,2012-07-23,3,1,7,10,0,1,1,2,0.78,0.7424,0.62,0.0,137
13543,2012-07-23,3,1,7,11,0,1,1,2,0.8,0.7424,0.52,0.1642,129
13544,2012-07-23,3,1,7,12,0,1,1,2,0.8,0.7424,0.52,0.1642,205
13545,2012-07-23,3,1,7,13,0,1,1,2,0.8,0.7424,0.52,0.1045,176
13546,2012-07-23,3,1,7,14,0,1,1,2,0.78,0.7424,0.59,0.1642,189
13547,2012-07-23,3,1,7,15,0,1,1,1,0.8,0.7576,0.55,0.194,205
13548,2012-07-23,3,1,7,16,0,1,1,1,0.82,0.7727,0.52,0.1343,346
13549,2012-07-23,3,1,7,17,0,1,1,1,0.82,0.7727,0.52,0.1343,760
13550,2012-07-23,3,1,7,18,0,1,1,1,0.82,0.7576,0.46,0.1045,672
13551,2012-07-23,3,1,7,19,0,1,1,1,0.8,0.7424,0.52,0.2537,488
13552,2012-07-23,3,1,7,20,0,1,1,1,0.76,0.7121,0.62,0.1642,347
13553,2012-07-23,3,1,7,21,0,1,1,1,0.76,0.7121,0.62,0.194,251
13554,2012-07-23,3,1,7,22,0,1,1,1,0.74,0.6818,0.62,0.194,169
13555,2012-07-23,3,1,7,23,0,1,1,1,0.72,0.6818,0.66,0.1642,98
13556,2012-07-24,3,1,7,0,0,2,1,1,0.7,0.6667,0.74,0.1343,52
13557,2012-07-24,3,1,7,1,0,2,1,1,0.68,0.6364,0.79,0.1642,10
13558,2012-07-24,3,1,7,2,0,2,1,1,0.66,0.6061,0.83,0.1642,10
13559,2012-07-24,3,1,7,3,0,2,1,1,0.66,0.6061,0.83,0.1642,5
13560,2012-07-24,3,1,7,4,0,2,1,1,0.66,0.6061,0.83,0.0896,6
13561,2012-07-24,3,1,7,5,0,2,1,1,0.66,0.6061,0.83,0.1045,45
13562,2012-07-24,3,1,7,6,0,2,1,1,0.66,0.6061,0.83,0.1343,173
13563,2012-07-24,3,1,7,7,0,2,1,1,0.7,0.6667,0.74,0.1642,492
13564,2012-07-24,3,1,7,8,0,2,1,1,0.74,0.697,0.7,0.194,694
13565,2012-07-24,3,1,7,9,0,2,1,1,0.84,0.803,0.53,0.0,299
13566,2012-07-24,3,1,7,10,0,2,1,1,0.82,0.7879,0.56,0.2985,156
13567,2012-07-24,3,1,7,11,0,2,1,2,0.84,0.803,0.53,0.3284,156
13568,2012-07-24,3,1,7,12,0,2,1,2,0.82,0.7879,0.56,0.2239,169
13569,2012-07-24,3,1,7,13,0,2,1,2,0.84,0.803,0.53,0.2985,200
13570,2012-07-24,3,1,7,14,0,2,1,2,0.84,0.803,0.53,0.2239,196
13571,2012-07-24,3,1,7,15,0,2,1,1,0.82,0.7727,0.49,0.2985,212
13572,2012-07-24,3,1,7,16,0,2,1,1,0.8,0.7576,0.55,0.2985,369
13573,2012-07-24,3,1,7,17,0,2,1,1,0.8,0.7424,0.52,0.3284,775
13574,2012-07-24,3,1,7,18,0,2,1,1,0.76,0.7121,0.62,0.3284,767
13575,2012-07-24,3,1,7,19,0,2,1,1,0.76,0.7121,0.62,0.1642,523
13576,2012-07-24,3,1,7,20,0,2,1,1,0.74,0.697,0.66,0.1642,438
13577,2012-07-24,3,1,7,21,0,2,1,1,0.74,0.697,0.66,0.2239,325
13578,2012-07-24,3,1,7,22,0,2,1,1,0.74,0.697,0.66,0.2537,226
13579,2012-07-24,3,1,7,23,0,2,1,1,0.74,0.6818,0.58,0.3284,154
13580,2012-07-25,3,1,7,0,0,3,1,1,0.72,0.6667,0.58,0.2985,57
13581,2012-07-25,3,1,7,1,0,3,1,1,0.7,0.6515,0.58,0.194,26
13582,2012-07-25,3,1,7,2,0,3,1,1,0.68,0.6364,0.61,0.2239,11
13583,2012-07-25,3,1,7,3,0,3,1,1,0.66,0.6212,0.65,0.2239,11
13584,2012-07-25,3,1,7,4,0,3,1,1,0.64,0.6061,0.65,0.2239,4
13585,2012-07-25,3,1,7,5,0,3,1,1,0.64,0.6061,0.65,0.1642,54
13586,2012-07-25,3,1,7,6,0,3,1,1,0.64,0.6061,0.65,0.194,179
13587,2012-07-25,3,1,7,7,0,3,1,1,0.66,0.6212,0.5,0.3284,473
13588,2012-07-25,3,1,7,8,0,3,1,1,0.7,0.6364,0.42,0.2537,745
13589,2012-07-25,3,1,7,9,0,3,1,1,0.72,0.6515,0.37,0.2985,277
13590,2012-07-25,3,1,7,10,0,3,1,1,0.74,0.6515,0.37,0.0,163
13591,2012-07-25,3,1,7,11,0,3,1,1,0.76,0.6667,0.33,0.0,202
13592,2012-07-25,3,1,7,12,0,3,1,1,0.76,0.6667,0.33,0.0,233
13593,2012-07-25,3,1,7,13,0,3,1,1,0.78,0.6818,0.31,0.1642,231
13594,2012-07-25,3,1,7,14,0,3,1,1,0.8,0.697,0.29,0.1343,159
13595,2012-07-25,3,1,7,15,0,3,1,1,0.78,0.6818,0.31,0.0896,223
13596,2012-07-25,3,1,7,16,0,3,1,1,0.8,0.697,0.29,0.1642,393
13597,2012-07-25,3,1,7,17,0,3,1,1,0.8,0.697,0.31,0.0,783
13598,2012-07-25,3,1,7,18,0,3,1,1,0.8,0.697,0.27,0.1343,787
13599,2012-07-25,3,1,7,19,0,3,1,1,0.76,0.6667,0.33,0.1343,582
13600,2012-07-25,3,1,7,20,0,3,1,1,0.74,0.6515,0.4,0.1642,461
13601,2012-07-25,3,1,7,21,0,3,1,1,0.72,0.6515,0.45,0.1343,326
13602,2012-07-25,3,1,7,22,0,3,1,1,0.7,0.6515,0.58,0.1343,223
13603,2012-07-25,3,1,7,23,0,3,1,1,0.68,0.6364,0.57,0.2985,187
13604,2012-07-26,3,1,7,0,0,4,1,1,0.66,0.6212,0.65,0.194,65
13605,2012-07-26,3,1,7,1,0,4,1,1,0.66,0.6212,0.65,0.2239,23
13606,2012-07-26,3,1,7,2,0,4,1,1,0.66,0.6212,0.69,0.2537,16
13607,2012-07-26,3,1,7,3,0,4,1,1,0.66,0.6212,0.69,0.2239,8
13608,2012-07-26,3,1,7,4,0,4,1,1,0.66,0.6212,0.74,0.194,4
13609,2012-07-26,3,1,7,5,0,4,1,1,0.66,0.6212,0.74,0.194,40
13610,2012-07-26,3,1,7,6,0,4,1,1,0.66,0.6061,0.78,0.2537,165
13611,2012-07-26,3,1,7,7,0,4,1,1,0.7,0.6667,0.74,0.2537,478
13612,2012-07-26,3,1,7,8,0,4,1,2,0.7,0.6667,0.74,0.2537,680
13613,2012-07-26,3,1,7,9,0,4,1,2,0.72,0.6818,0.7,0.1343,289
13614,2012-07-26,3,1,7,10,0,4,1,1,0.74,0.697,0.7,0.2239,143
13615,2012-07-26,3,1,7,11,0,4,1,1,0.8,0.803,0.66,0.2239,143
13616,2012-07-26,3,1,7,12,0,4,1,1,0.84,0.8182,0.56,0.2537,206
13617,2012-07-26,3,1,7,13,0,4,1,1,0.86,0.8333,0.53,0.2985,189
13618,2012-07-26,3,1,7,14,0,4,1,1,0.9,0.8788,0.47,0.2537,151
13619,2012-07-26,3,1,7,15,0,4,1,1,0.92,0.8939,0.42,0.2985,173
13620,2012-07-26,3,1,7,16,0,4,1,1,0.94,0.8788,0.38,0.3881,312
13621,2012-07-26,3,1,7,17,0,4,1,1,0.9,0.8636,0.45,0.4179,628
13622,2012-07-26,3,1,7,18,0,4,1,1,0.92,0.8788,0.4,0.3582,615
13623,2012-07-26,3,1,7,19,0,4,1,1,0.9,0.8636,0.45,0.3284,534
13624,2012-07-26,3,1,7,20,0,4,1,1,0.86,0.8182,0.5,0.2537,399
13625,2012-07-26,3,1,7,21,0,4,1,1,0.8,0.7424,0.49,0.6119,236
13626,2012-07-26,3,1,7,22,0,4,1,1,0.8,0.7424,0.49,0.6119,201
13627,2012-07-26,3,1,7,23,0,4,1,1,0.72,0.6818,0.7,0.1343,127
13628,2012-07-27,3,1,7,0,0,5,1,1,0.72,0.6818,0.7,0.0,83
13629,2012-07-27,3,1,7,1,0,5,1,1,0.72,0.6818,0.7,0.1045,42
13630,2012-07-27,3,1,7,2,0,5,1,1,0.7,0.6667,0.79,0.1343,18
13631,2012-07-27,3,1,7,3,0,5,1,1,0.7,0.6667,0.74,0.1642,9
13632,2012-07-27,3,1,7,4,0,5,1,1,0.7,0.6667,0.79,0.0,5
13633,2012-07-27,3,1,7,5,0,5,1,1,0.7,0.6667,0.84,0.0,34
13634,2012-07-27,3,1,7,6,0,5,1,1,0.7,0.6667,0.79,0.0,129
13635,2012-07-27,3,1,7,7,0,5,1,1,0.72,0.6818,0.7,0.194,397
13636,2012-07-27,3,1,7,8,0,5,1,1,0.76,0.7273,0.66,0.0896,642
13637,2012-07-27,3,1,7,9,0,5,1,1,0.82,0.7727,0.49,0.2836,329
13638,2012-07-27,3,1,7,10,0,5,1,1,0.84,0.7727,0.47,0.0,146
13639,2012-07-27,3,1,7,11,0,5,1,1,0.84,0.7727,0.47,0.3284,184
13640,2012-07-27,3,1,7,12,0,5,1,1,0.84,0.7879,0.49,0.3582,207
13641,2012-07-27,3,1,7,13,0,5,1,1,0.84,0.7727,0.47,0.2836,231
13642,2012-07-27,3,1,7,14,0,5,1,1,0.86,0.803,0.47,0.2985,221
13643,2012-07-27,3,1,7,15,0,5,1,1,0.86,0.7879,0.41,0.2239,242
13644,2012-07-27,3,1,7,16,0,5,1,1,0.84,0.7727,0.47,0.2239,419
13645,2012-07-27,3,1,7,17,0,5,1,1,0.86,0.7879,0.41,0.2836,598
13646,2012-07-27,3,1,7,18,0,5,1,1,0.82,0.7576,0.46,0.1642,522
13647,2012-07-27,3,1,7,19,0,5,1,1,0.82,0.7727,0.52,0.194,423
13648,2012-07-27,3,1,7,20,0,5,1,1,0.78,0.7424,0.59,0.1045,269
13649,2012-07-27,3,1,7,21,0,5,1,1,0.78,0.7424,0.59,0.1045,189
13650,2012-07-27,3,1,7,22,0,5,1,1,0.78,0.7424,0.59,0.1343,151
13651,2012-07-27,3,1,7,23,0,5,1,1,0.76,0.7273,0.66,0.0,155
13652,2012-07-28,3,1,7,0,0,6,0,1,0.74,0.6818,0.62,0.1343,170
13653,2012-07-28,3,1,7,1,0,6,0,1,0.72,0.6818,0.7,0.0896,69
13654,2012-07-28,3,1,7,2,0,6,0,1,0.72,0.6818,0.7,0.0,76
